ShotMarker Archived Data (generated Jan 14 2025)
Exported 61 strings from Jan 14 of 117 total in archive

Jan 14 2025,Ethan Blackwell open,16,600y,198-11X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,,,,avg:,13,-12,0.53,-0.49,0.08,-0.08,0.02,-0.02,586.5,1924.4,-1.1,-0.7,1.3,
,,,,SD:,88.1,49,3.47,1.93,0.55,0.31,0.16,0.09,4.06,13.3,0.32,0.4,3.7,

Jan 14 2025,qq,16,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:17:36 pm,S1,sighter,9,46,-133,1.82,-5.22,0.29,-0.83,0.08,-0.24,500.1,1641,-1.1,-3.6,8,
,6:19:26 pm,S2,sighter,9,8,-154,0.33,-6.06,0.05,-0.96,0.02,-0.28,491,1611,-1.2,-3.6,7.3,
,6:20:06 pm,S3,sighter,9,-78,-33,-3.07,-1.3,-0.49,-0.21,-0.14,-0.06,494,1621,-1.1,-3.6,8.4,
,6:22:11 pm,S4,sighter,8,-140,-118,-5.5,-4.65,-0.88,-0.74,-0.25,-0.22,488.5,1603,-1.1,-3.5,5.8,
,6:23:59 pm,S5,sighter,9,-26,-102,-1.03,-4.02,-0.16,-0.64,-0.05,-0.19,493.3,1618,-1.2,-3.4,7.2,
,6:25:21 pm,S6,sighter,7,171,222,6.72,8.74,1.07,1.39,0.31,0.4,478,1568,-1,-3.5,8.4,
,6:27:00 pm,S7,sighter,8,171,-116,6.74,-4.56,1.07,-0.73,0.31,-0.21,489.8,1607,-1,-3.6,9.2,


Jan 14 2025,Lou Oneal ftr,13,600y,197-10X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:16:04 pm,S1,sighter,9,-56,96,-2.21,3.79,-0.35,0.6,-0.1,0.18,533.8,1751,0.2,-3.5,,
,6:16:53 pm,S2,sighter,9,96,-77,3.78,-3.04,0.6,-0.48,0.18,-0.14,525.6,1724,-1,-3.7,,
,6:17:25 pm,S3,sighter,X,17,-6,0.68,-0.26,0.11,-0.04,0.03,-0.01,522.8,1715,-1.3,-4,,
,6:17:41 pm,S4,sighter,X,-16,-1,-0.64,-0.03,-0.1,0,-0.03,0,526.3,1727,-1.1,-3.8,,
,6:18:23 pm,S5,sighter,10,-8,44,-0.3,1.71,-0.05,0.27,-0.01,0.08,526.7,1728,-0.7,-3.7,,
,6:18:35 pm,S6,sighter,X,-17,-5,-0.68,-0.21,-0.11,-0.03,-0.03,-0.01,529.3,1737,-0.4,-3.5,,
,6:18:59 pm,S7,sighter,10,21,-45,0.81,-1.79,0.13,-0.28,0.04,-0.08,521.9,1712,-0.8,-3.7,,
,6:19:34 pm,S8,sighter,10,-55,34,-2.15,1.33,-0.34,0.21,-0.1,0.06,528,1732,-0.3,-3.2,,
,6:19:48 pm,S9,sighter,10,10,-69,0.4,-2.74,0.06,-0.44,0.02,-0.13,519.7,1705,-1.4,-3.8,,
,6:20:10 pm,S10,sighter,10,6,-46,0.22,-1.81,0.03,-0.29,0.01,-0.08,529.8,1738,-0.7,-3.5,,
,6:20:27 pm,S11,sighter,10,-1,47,-0.03,1.85,-0.01,0.3,0,0.09,522.5,1714,-1.1,-3.9,,
,6:20:48 pm,S12,sighter,9,88,15,3.48,0.58,0.55,0.09,0.16,0.03,510.5,1675,-2.3,-4.5,,
,6:21:17 pm,S13,sighter,X,-21,-13,-0.84,-0.5,-0.13,-0.08,-0.04,-0.02,530.3,1740,-0.4,-3.4,,
,6:21:52 pm,1,,X,-8,-4,-0.32,-0.17,-0.05,-0.03,-0.01,-0.01,520.8,1709,-0.7,-3.6,,
,6:22:14 pm,2,,10,-5,-43,-0.2,-1.68,-0.03,-0.27,-0.01,-0.08,529.1,1736,-0.7,-3.5,,
,6:22:52 pm,3,,X,12,40,0.45,1.58,0.07,0.25,0.02,0.07,520.9,1709,-0.6,-3.6,,
,6:23:11 pm,4,,X,23,-3,0.89,-0.13,0.14,-0.02,0.04,-0.01,518.7,1702,-1,-4,,
,6:24:06 pm,5,,X,19,-5,0.75,-0.22,0.12,-0.03,0.03,-0.01,519.6,1705,-0.8,-3.9,,
,6:24:22 pm,6,,10,51,-4,2,-0.15,0.32,-0.02,0.09,-0.01,517.7,1698,-1.6,-4.2,,
,6:24:35 pm,7,,10,25,-41,0.96,-1.63,0.15,-0.26,0.04,-0.08,525.4,1724,-0.9,-3.6,,
,6:25:10 pm,8,,X,11,6,0.43,0.23,0.07,0.04,0.02,0.01,522.2,1713,-0.9,-4.1,,
,6:25:23 pm,9,,X,10,2,0.4,0.07,0.06,0.01,0.02,0,518.3,1700,-0.8,-3.5,,
,6:25:37 pm,10,,9,58,-64,2.28,-2.51,0.36,-0.4,0.11,-0.12,519,1703,-0.7,-3.4,,
,6:25:59 pm,11,,9,67,-84,2.65,-3.3,0.42,-0.52,0.12,-0.15,517.5,1698,-0.8,-3.7,,
,6:26:32 pm,12,,9,73,-82,2.88,-3.23,0.46,-0.51,0.13,-0.15,514.8,1689,-1.4,-4,,
,6:27:22 pm,13,,10,29,-50,1.12,-1.95,0.18,-0.31,0.05,-0.09,525.6,1724,-0.4,-3.4,,
,6:27:46 pm,14,,X,-4,-40,-0.17,-1.57,-0.03,-0.25,-0.01,-0.07,528.3,1733,-0.6,-3.5,,
,6:28:14 pm,15,,X,0,-34,-0.02,-1.36,0,-0.22,0,-0.06,526.3,1727,-0.6,-3.5,,
,6:28:35 pm,16,,X,11,9,0.43,0.37,0.07,0.06,0.02,0.02,526.4,1727,-0.8,-3.3,,
,6:28:50 pm,17,,X,-38,-9,-1.5,-0.37,-0.24,-0.06,-0.07,-0.02,526.4,1727,0.1,-3.3,,
,6:29:13 pm,18,,10,42,28,1.67,1.08,0.27,0.17,0.08,0.05,524.4,1720,-0.5,-3.6,,
,6:29:29 pm,19,,10,73,11,2.87,0.41,0.46,0.07,0.13,0.02,515.4,1691,-1.9,-4.2,,
,6:29:47 pm,20,,10,-7,-50,-0.26,-1.97,-0.04,-0.31,-0.01,-0.09,524.3,1720,-0.9,-3.3,,

,,,,avg:,22,-21,0.87,-0.82,0.14,-0.13,0.04,-0.04,522.1,1712.8,-0.8,-3.7,0.3,
,,,,SD:,29.7,34,1.17,1.34,0.19,0.21,0.05,0.06,4.24,13.9,0.41,0.28,0.1,

Jan 14 2025,Hayden Shepherd open,15,600y,197-9X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:16:14 pm,S1,sighter,8,-51,-201,-2.02,-7.92,-0.32,-1.26,-0.09,-0.37,620,2034,1.6,-2.3,3.3,
,6:16:52 pm,S2,sighter,9,49,-145,1.93,-5.7,0.31,-0.91,0.09,-0.26,630.2,2068,1.2,-2.4,7.4,
,6:17:14 pm,S3,sighter,9,67,-93,2.63,-3.67,0.42,-0.58,0.12,-0.17,629.6,2066,1.5,-2.5,5.8,
,6:17:46 pm,S4,sighter,9,63,-120,2.48,-4.71,0.39,-0.75,0.11,-0.22,631.2,2071,1.4,-2.4,7.9,
,6:18:54 pm,S5,sighter,9,108,-64,4.27,-2.51,0.68,-0.4,0.2,-0.12,629.8,2066,1.6,-2.3,6.4,
,6:19:38 pm,S6,sighter,X,22,-17,0.85,-0.68,0.14,-0.11,0.04,-0.03,632,2073,1.4,-2.5,2.7,
,6:20:04 pm,S7,sighter,X,-3,-16,-0.13,-0.62,-0.02,-0.1,-0.01,-0.03,628.3,2061,2,-2.4,0.2,
,6:20:40 pm,1,,10,47,46,1.84,1.79,0.29,0.29,0.09,0.08,630.5,2069,1.6,-2.3,2.7,
,6:21:06 pm,2,,X,32,17,1.25,0.68,0.2,0.11,0.06,0.03,627.5,2059,1.6,-2.3,1.5,
,6:21:29 pm,3,,10,48,-5,1.89,-0.2,0.3,-0.03,0.09,-0.01,634.6,2082,1.5,-2.3,4.2,
,6:21:56 pm,4,,X,5,31,0.21,1.22,0.03,0.19,0.01,0.06,647.9,2126,1.7,-2.3,1.8,
,6:22:24 pm,5,,X,19,24,0.74,0.93,0.12,0.15,0.03,0.04,624.3,2048,1.9,-2.2,0.6,
,6:22:50 pm,6,,X,-21,-26,-0.84,-1.02,-0.13,-0.16,-0.04,-0.05,631.2,2071,1.7,-2.3,2.2,
,6:23:17 pm,7,,X,-27,8,-1.08,0.32,-0.17,0.05,-0.05,0.01,630.7,2069,2,-2.4,0.5,
,6:23:37 pm,8,,10,27,-33,1.07,-1.28,0.17,-0.2,0.05,-0.06,633.2,2077,1.9,-2.3,2.9,
,6:23:59 pm,9,,X,12,20,0.48,0.79,0.08,0.13,0.02,0.04,625.9,2053,1.7,-2.4,1.5,
,6:24:18 pm,10,,10,-26,-60,-1.04,-2.38,-0.17,-0.38,-0.05,-0.11,622.6,2043,1.8,-2.1,1.3,
,6:24:38 pm,11,,10,-49,0,-1.94,-0.02,-0.31,0,-0.09,0,623.5,2046,2,-2.4,1,
,6:25:02 pm,12,,X,-22,9,-0.86,0.35,-0.14,0.06,-0.04,0.02,631.5,2072,1.6,-2.4,0.3,
,6:25:23 pm,13,,9,-99,-33,-3.89,-1.29,-0.62,-0.21,-0.18,-0.06,622.3,2042,2.2,-2.4,0.7,
,6:25:45 pm,14,,9,-42,-82,-1.65,-3.22,-0.26,-0.51,-0.08,-0.15,623.7,2046,2.3,-2.5,0.8,
,6:26:21 pm,15,,X,-29,7,-1.13,0.26,-0.18,0.04,-0.05,0.01,627.4,2058,2,-2.4,0.4,
,6:26:51 pm,16,,10,-3,47,-0.11,1.87,-0.02,0.3,-0.01,0.09,637.1,2090,2,-2.2,0.9,
,6:27:14 pm,17,,10,-40,-58,-1.59,-2.28,-0.25,-0.36,-0.07,-0.11,625.7,2053,1.6,-2.5,1.2,
,6:27:37 pm,18,,10,-68,-20,-2.66,-0.79,-0.42,-0.13,-0.12,-0.04,628.9,2063,2.1,-2.4,2.5,
,6:27:57 pm,19,,9,-60,-75,-2.37,-2.96,-0.38,-0.47,-0.11,-0.14,629.2,2064,2,-2.3,0.7,
,6:28:19 pm,20,,X,1,-32,0.05,-1.27,0.01,-0.2,0,-0.06,628.2,2061,1.6,-2.3,4.3,

,,,,avg:,-15,-11,-0.58,-0.43,-0.09,-0.07,-0.03,-0.02,629.3,2064.6,1.8,-2.3,1.6,
,,,,SD:,38.4,37.4,1.51,1.47,0.24,0.23,0.07,0.07,5.82,19.1,0.22,0.09,1.2,

Jan 14 2025,Kristina 6.5 fun,12,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:17:24 pm,S1,sighter,X,-10,3,-0.39,0.12,-0.06,0.02,-0.02,0.01,557.8,1830,1.2,-3,3,
,6:18:41 pm,S2,sighter,10,3,72,0.11,2.84,0.02,0.45,0.01,0.13,564.9,1853,1.1,-2.9,2.7,
,6:19:09 pm,S3,sighter,10,-29,-38,-1.16,-1.48,-0.18,-0.24,-0.05,-0.07,561.1,1841,1.4,-3,3.8,
,6:19:47 pm,S4,sighter,9,95,-102,3.75,-4.04,0.6,-0.64,0.17,-0.19,554.4,1819,0.7,-3.1,10,
,6:20:11 pm,S5,sighter,9,19,-119,0.74,-4.69,0.12,-0.75,0.03,-0.22,552.5,1813,1.1,-3.2,2.1,
,6:20:31 pm,S6,sighter,X,-33,3,-1.3,0.13,-0.21,0.02,-0.06,0.01,559.3,1835,0.7,-2.8,6.8,
,6:21:02 pm,S7,sighter,9,37,150,1.44,5.89,0.23,0.94,0.07,0.27,567.4,1862,0.7,-2.8,6.3,
,6:21:31 pm,S8,sighter,10,59,-16,2.32,-0.64,0.37,-0.1,0.11,-0.03,569.9,1870,0.8,-3,6.1,
,6:21:49 pm,S9,sighter,X,-30,27,-1.2,1.07,-0.19,0.17,-0.06,0.05,559.1,1834,1.1,-3,3.1,
,6:22:08 pm,S10,sighter,9,6,82,0.25,3.22,0.04,0.51,0.01,0.15,571.5,1875,1,-2.9,4.4,
,6:22:49 pm,S11,sighter,8,2,171,0.09,6.71,0.01,1.07,0,0.31,565.9,1857,0.8,-2.8,4.3,
,6:23:11 pm,S12,sighter,X,-40,0,-1.57,0,-0.25,0,-0.07,0,564.4,1852,1.2,-3.1,2.7,
,6:23:30 pm,S13,sighter,8,-92,-155,-3.61,-6.1,-0.57,-0.97,-0.17,-0.28,550.2,1805,1.6,-3.2,0.8,
,6:23:52 pm,S14,sighter,9,57,-111,2.24,-4.35,0.36,-0.69,0.1,-0.2,552.7,1813,1.1,-3,6.2,
,6:24:14 pm,S15,sighter,10,9,-79,0.35,-3.11,0.06,-0.5,0.02,-0.14,558.6,1833,1,-3,1.9,
,6:24:30 pm,S16,sighter,8,11,-179,0.41,-7.06,0.07,-1.12,0.02,-0.33,547,1795,1.1,-3.1,4.4,
,6:24:56 pm,S17,sighter,8,32,-179,1.28,-7.06,0.2,-1.12,0.06,-0.33,547.2,1795,0.9,-3,4.7,
,6:25:37 pm,S18,sighter,X,-14,22,-0.54,0.87,-0.09,0.14,-0.02,0.04,556.7,1826,0.8,-2.9,1.8,
,6:25:56 pm,S19,sighter,8,2,-195,0.09,-7.68,0.01,-1.22,0,-0.36,551.8,1810,1,-3,6.8,
,6:26:26 pm,S20,sighter,8,11,-189,0.44,-7.44,0.07,-1.18,0.02,-0.34,550.8,1807,1.1,-3.3,2.9,
,6:26:51 pm,S21,sighter,10,62,-26,2.45,-1.04,0.39,-0.17,0.11,-0.05,558.2,1831,1.1,-3,3.6,
,6:27:18 pm,S22,sighter,10,10,-48,0.39,-1.89,0.06,-0.3,0.02,-0.09,558.9,1834,1,-2.9,4.1,


Jan 14 2025,Peter Marquez open,7,600y,200-18X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:16:48 pm,S1,sighter,10,20,-50,0.78,-1.98,0.12,-0.31,0.04,-0.09,615.2,2018,-3.6,-2.1,,
,6:17:18 pm,S2,sighter,X,31,8,1.2,0.31,0.19,0.05,0.06,0.01,626.1,2054,-3.5,-2.1,,
,6:17:44 pm,S3,sighter,X,4,-14,0.16,-0.55,0.03,-0.09,0.01,-0.03,627.7,2059,-3.4,-2.2,,
,6:18:17 pm,S4,sighter,X,17,3,0.65,0.1,0.1,0.02,0.03,0,632.4,2075,-3.7,-2.2,,
,6:18:39 pm,S5,sighter,X,3,-17,0.11,-0.68,0.02,-0.11,0,-0.03,637.3,2091,-3,-2.6,,
,6:19:04 pm,S6,sighter,X,-9,-38,-0.36,-1.51,-0.06,-0.24,-0.02,-0.07,631.9,2073,-3.1,-2.3,,
,6:19:31 pm,1,,10,-15,-40,-0.6,-1.57,-0.1,-0.25,-0.03,-0.07,632.7,2076,-3.1,-2.5,,
,6:19:50 pm,2,,X,-28,-11,-1.11,-0.43,-0.18,-0.07,-0.05,-0.02,632.3,2074,-3,-2.3,,
,6:20:11 pm,3,,X,11,21,0.45,0.83,0.07,0.13,0.02,0.04,636.1,2087,-3.7,-1.9,,
,6:20:36 pm,4,,X,-8,10,-0.31,0.39,-0.05,0.06,-0.01,0.02,636.2,2087,-3.4,-2.1,,
,6:20:57 pm,5,,X,-1,-19,-0.02,-0.74,0,-0.12,0,-0.03,639.7,2099,-3.6,-2.2,,
,6:21:20 pm,6,,X,5,11,0.19,0.43,0.03,0.07,0.01,0.02,632.1,2074,-3.3,-2.3,,
