ShotMarker Archived Data (generated Jan 21 2025)
Exported 51 strings from Jan 21 of 220 total in archive

Jan 21 2025,Erika for fun,15,600y,193-7X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:21:00 pm,S3,sighter,9,20,-97,0.8,-3.81,0.13,-0.61,0.04,-0.18,550.3,1805,-0.1,-3,0.4,


Jan 21 2025,unnamed,11,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:20:39 pm,S1,sighter,8,20,252,0.8,9.91,0.13,1.58,0.04,0.46,573.1,1880,0.3,1.2,,


Jan 21 2025,unnamed,10,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:55:50 pm,S1,sighter,8,-11,191,-0.42,7.52,-0.07,1.2,-0.02,0.35,628,2060,1.8,-0.1,17,


Jan 21 2025,Albert weber fpr,8,600y,193-6X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:52:07 pm,S1,sighter,9,138,-44,5.44,-1.73,0.87,-0.28,0.25,-0.08,455.5,1494,-0.9,-1.6,3.9,
,5:53:04 pm,S2,sighter,9,86,-79,3.38,-3.13,0.54,-0.5,0.16,-0.14,454.2,1490,-0.6,-1.8,0.7,
,5:54:52 pm,1,,X,-10,40,-0.4,1.57,-0.06,0.25,-0.02,0.07,461.1,1513,0,-1.7,1.5,
,5:55:34 pm,2,,9,35,-77,1.39,-3.04,0.22,-0.48,0.06,-0.14,452.2,1484,-0.2,-1.9,0.8,
,5:56:32 pm,3,,X,-22,16,-0.89,0.63,-0.14,0.1,-0.04,0.03,454.8,1492,0,-1.8,0.5,
,5:57:12 pm,4,,10,22,-56,0.85,-2.21,0.14,-0.35,0.04,-0.1,453.9,1489,-0.2,-2,1,
,5:57:50 pm,5,,9,-77,-30,-3.04,-1.19,-0.48,-0.19,-0.14,-0.06,454.3,1490,0.5,-1.9,2.5,
,5:58:36 pm,6,,X,37,8,1.45,0.3,0.23,0.05,0.07,0.01,454.9,1492,-0.1,-1.8,0.5,
,5:59:12 pm,7,,9,84,14,3.29,0.56,0.52,0.09,0.15,0.03,461.4,1514,-0.5,-1.8,4,
,5:59:55 pm,8,,X,20,-36,0.78,-1.4,0.12,-0.22,0.04,-0.06,458.6,1505,-0.1,-1.9,1,
,6:00:35 pm,9,,9,-1,101,-0.04,3.98,-0.01,0.63,0,0.18,465.6,1528,0,-1.7,2,
,6:01:38 pm,10,,X,-12,-26,-0.46,-1.01,-0.07,-0.16,-0.02,-0.05,459,1506,0,-1.8,2.1,
,6:02:39 pm,11,,10,65,-22,2.57,-0.85,0.41,-0.14,0.12,-0.04,454.7,1492,-0.2,-1.9,2.2,
,6:03:20 pm,12,,9,97,1,3.8,0.06,0.6,0.01,0.18,0,460.7,1511,-0.6,-1.8,3.9,
,6:04:10 pm,13,,10,-64,2,-2.52,0.07,-0.4,0.01,-0.12,0,452.9,1486,0.4,-1.9,3.3,
,6:05:36 pm,14,,10,-56,14,-2.21,0.57,-0.35,0.09,-0.1,0.03,455.3,1494,0.3,-1.9,3.1,
,6:06:24 pm,15,,9,-83,-89,-3.25,-3.5,-0.52,-0.56,-0.15,-0.16,450.7,1479,0.6,-2.1,5.2,
,6:07:19 pm,16,,10,36,-49,1.43,-1.94,0.23,-0.31,0.07,-0.09,452.2,1484,-0.2,-1.9,0.1,
,6:08:04 pm,17,,X,-7,12,-0.27,0.48,-0.04,0.08,-0.01,0.02,457.2,1500,0,-1.9,0.3,
,6:08:33 pm,18,,10,-47,15,-1.86,0.58,-0.3,0.09,-0.09,0.03,456.6,1498,0.2,-1.9,3.6,
,6:09:02 pm,19,,9,98,88,3.86,3.47,0.61,0.55,0.18,0.16,459.2,1507,-0.6,-1.6,3.3,
,6:09:48 pm,20,,10,13,71,0.51,2.81,0.08,0.45,0.02,0.13,457.7,1502,-0.1,-1.7,0.2,

,,,,avg:,6,0,0.25,0,0.04,0,0.01,0,456.7,1498.2,0,-1.8,2.1,
,,,,SD:,53.6,49.3,2.11,1.94,0.34,0.31,0.1,0.09,3.68,12.1,0.32,0.12,1.5,

Jan 21 2025,Andrea Carter FTR,15,600y,199-8X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:48:41 pm,S1,sighter,10,25,-39,1,-1.55,0.16,-0.25,0.05,-0.07,542.6,1780,1.7,-2.6,2.9,
,5:49:31 pm,S2,sighter,9,86,20,3.37,0.8,0.54,0.13,0.16,0.04,550.8,1807,1.5,-2.5,4.6,
,5:50:09 pm,S3,sighter,8,162,89,6.36,3.52,1.01,0.56,0.29,0.16,546.8,1794,1.1,-2.4,7.1,
,5:50:45 pm,S4,sighter,X,16,-21,0.61,-0.83,0.1,-0.13,0.03,-0.04,549.8,1804,1.7,-2.6,0.5,
,5:51:36 pm,S5,sighter,X,3,-21,0.11,-0.82,0.02,-0.13,0.01,-0.04,549.6,1803,1.9,-2.7,0.9,
,5:52:13 pm,S6,sighter,10,49,57,1.94,2.23,0.31,0.36,0.09,0.1,552.6,1813,1.6,-2.6,0.5,
,5:52:43 pm,S7,sighter,9,79,75,3.11,2.94,0.49,0.47,0.14,0.14,549.4,1802,1.6,-2.4,2.5,
,5:53:30 pm,S8,sighter,X,24,9,0.96,0.37,0.15,0.06,0.04,0.02,553.6,1816,1.9,-2.7,1,
,5:54:13 pm,S9,sighter,X,-27,-27,-1.08,-1.06,-0.17,-0.17,-0.05,-0.05,548.6,1800,1.8,-2.5,0.9,
,5:54:53 pm,S10,sighter,X,7,-21,0.29,-0.82,0.05,-0.13,0.01,-0.04,552.2,1812,1.9,-2.5,2.4,
,5:56:50 pm,1,,X,11,13,0.41,0.51,0.07,0.08,0.02,0.02,552.6,1813,1.7,-2.5,0.4,
,5:57:25 pm,2,,X,25,-4,0.99,-0.15,0.16,-0.02,0.05,-0.01,554.1,1818,1.8,-2.6,1,
,5:57:52 pm,3,,9,43,-82,1.7,-3.24,0.27,-0.52,0.08,-0.15,551.8,1810,1.9,-2.7,2.6,
,5:58:32 pm,4,,10,34,-45,1.32,-1.78,0.21,-0.28,0.06,-0.08,555.5,1823,1.7,-2.6,3.4,
,5:59:06 pm,5,,10,52,-19,2.05,-0.74,0.33,-0.12,0.09,-0.03,550.8,1807,1.6,-2.6,3.8,
,5:59:39 pm,6,,X,-4,-38,-0.16,-1.5,-0.03,-0.24,-0.01,-0.07,549.4,1802,1.7,-2.5,2.4,
,6:00:09 pm,7,,10,-25,-55,-0.99,-2.18,-0.16,-0.35,-0.05,-0.1,550.2,1805,1.7,-2.6,1.6,
,6:00:39 pm,8,,10,-69,3,-2.7,0.11,-0.43,0.02,-0.13,0,548.7,1800,2.1,-2.4,0.9,
,6:01:08 pm,9,,X,-7,-26,-0.26,-1.04,-0.04,-0.16,-0.01,-0.05,549.6,1803,1.6,-2.5,3.8,
,6:01:44 pm,10,,10,62,6,2.44,0.23,0.39,0.04,0.11,0.01,550.5,1806,1.3,-2.5,5.3,
,6:02:25 pm,11,,X,-19,17,-0.76,0.67,-0.12,0.11,-0.04,0.03,553.1,1815,1.6,-2.4,1.6,
,6:02:51 pm,12,,X,2,-6,0.09,-0.23,0.02,-0.04,0,-0.01,550,1804,1.6,-2.5,2,
,6:03:32 pm,13,,10,-35,41,-1.39,1.61,-0.22,0.26,-0.06,0.07,551.1,1808,1.9,-2.5,0.8,
,6:04:00 pm,14,,10,-30,37,-1.19,1.44,-0.19,0.23,-0.06,0.07,553.1,1815,1.8,-2.4,0.5,
,6:04:34 pm,15,,10,-37,-38,-1.44,-1.5,-0.23,-0.24,-0.07,-0.07,549.3,1802,1.8,-2.5,1.3,
,6:05:32 pm,16,,10,-11,-47,-0.44,-1.84,-0.07,-0.29,-0.02,-0.09,551.3,1809,1.6,-2.5,2.7,
,6:05:59 pm,17,,10,-76,-2,-3,-0.07,-0.48,-0.01,-0.14,0,551.2,1808,2.1,-2.5,0.4,
,6:06:28 pm,18,,X,-28,1,-1.1,0.02,-0.18,0,-0.05,0,550,1804,1.7,-2.5,1.5,
,6:06:57 pm,19,,X,-20,-31,-0.79,-1.22,-0.13,-0.19,-0.04,-0.06,547.7,1797,1.7,-2.4,2.4,
,6:07:25 pm,20,,10,-23,73,-0.89,2.88,-0.14,0.46,-0.04,0.13,550.6,1806,1.6,-2.4,1.8,

,,,,avg:,-8,-10,-0.31,-0.4,-0.05,-0.06,-0.01,-0.02,551,1807.8,1.7,-2.5,2,
,,,,SD:,36.1,35.9,1.42,1.41,0.23,0.23,0.07,0.07,1.85,6.1,0.17,0.08,1.3,

Jan 21 2025,Gale Rangel F open 6br,4,600y,196-11X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:48:01 pm,S1,sighter,8,148,91,5.84,3.6,0.93,0.57,0.27,0.17,505,1657,2.6,-2.3,,
,5:48:37 pm,S2,sighter,7,215,114,8.48,4.49,1.35,0.71,0.39,0.21,509.9,1673,2.5,-2.2,,
,5:49:18 pm,S3,sighter,X,-28,9,-1.09,0.36,-0.17,0.06,-0.05,0.02,486.7,1597,6.7,-3.7,,
,5:49:48 pm,S4,sighter,10,40,63,1.58,2.46,0.25,0.39,0.07,0.11,492.6,1616,5.7,-3.5,,
,5:50:15 pm,S5,sighter,X,-17,31,-0.69,1.21,-0.11,0.19,-0.03,0.06,489.4,1606,6.1,-3.7,,
,5:50:43 pm,S6,sighter,X,-16,32,-0.65,1.24,-0.1,0.2,-0.03,0.06,499.6,1639,3.9,-2.9,,
,5:51:08 pm,S7,sighter,10,-11,-56,-0.43,-2.2,-0.07,-0.35,-0.02,-0.1,496,1627,4.7,-3.3,,
,5:51:35 pm,S8,sighter,X,25,-16,0.98,-0.65,0.16,-0.1,0.05,-0.03,502.6,1649,3.6,-3.1,,
,5:52:52 pm,S9,sighter,10,-58,-54,-2.3,-2.12,-0.37,-0.34,-0.11,-0.1,499.7,1639,2.8,-3.1,,
,5:53:35 pm,(S9-S10),hidden/warning-angle,9,-100,-66,-3.93,-2.58,-0.63,-0.41,-0.18,-0.12,529.6,1738,-2,-2.5,,
,5:54:10 pm,S10,sighter,9,65,-55,2.56,-2.18,0.41,-0.35,0.12,-0.1,502.8,1650,3,-3,,
,5:54:34 pm,S11,sighter,10,18,53,0.7,2.08,0.11,0.33,0.03,0.1,508.7,1669,2.1,-3,,
,5:55:09 pm,S12,sighter,10,75,4,2.96,0.17,0.47,0.03,0.14,0.01,491.4,1612,5.4,-3.3,,
,5:55:33 pm,S13,sighter,10,-9,-52,-0.34,-2.06,-0.05,-0.33,-0.02,-0.1,495.4,1625,3.4,-3.2,,
,5:56:01 pm,(S13-1),hidden/warning-angle,10,-12,49,-0.49,1.93,-0.08,0.31,-0.02,0.09,528.5,1734,-2.1,-2.1,,
,5:57:09 pm,1,,X,24,20,0.94,0.8,0.15,0.13,0.04,0.04,509,1670,3,-3.1,,
,5:57:27 pm,2,,10,-10,42,-0.4,1.65,-0.06,0.26,-0.02,0.08,507.9,1666,3.1,-3,,
,5:57:44 pm,3,,X,2,-19,0.08,-0.75,0.01,-0.12,0,-0.03,497.4,1632,3.7,-3.2,,
,5:58:15 pm,4,,X,-24,14,-0.95,0.55,-0.15,0.09,-0.04,0.03,528.6,1734,-1.7,-2.4,,
,5:58:32 pm,5,,X,-14,-7,-0.57,-0.27,-0.09,-0.04,-0.03,-0.01,518.9,1702,-1.1,-2.6,,
,5:58:49 pm,6,,10,-52,-15,-2.06,-0.58,-0.33,-0.09,-0.1,-0.03,512,1680,0.7,-2.8,,
,5:59:09 pm,7,,X,-6,29,-0.24,1.15,-0.04,0.18,-0.01,0.05,509.9,1673,1.6,-2.8,,
,5:59:24 pm,8,,9,78,69,3.09,2.7,0.49,0.43,0.14,0.12,501.4,1645,3.9,-2.9,,
,5:59:43 pm,9,,X,-20,4,-0.79,0.17,-0.13,0.03,-0.04,0.01,520,1706,-0.6,-2.6,,
,6:00:02 pm,10,,X,-6,16,-0.22,0.61,-0.04,0.1,-0.01,0.03,494.5,1622,4.7,-3.3,,
,6:00:22 pm,11,,X,18,3,0.72,0.13,0.11,0.02,0.03,0.01,501.8,1646,3.3,-3.1,,
,6:00:44 pm,12,,X,10,-21,0.39,-0.83,0.06,-0.13,0.02,-0.04,501.5,1645,3.2,-3.2,,
,6:01:03 pm,13,,X,17,12,0.66,0.48,0.11,0.08,0.03,0.02,501.4,1645,2.8,-2.8,,
,6:01:26 pm,14,,9,40,73,1.57,2.87,0.25,0.46,0.07,0.13,512.5,1681,1.7,-2.8,,
,6:01:48 pm,15,,10,-35,49,-1.37,1.94,-0.22,0.31,-0.06,0.09,521.6,1711,-0.8,-2.4,,
,6:02:17 pm,16,,X,-3,34,-0.13,1.35,-0.02,0.21,-0.01,0.06,513.6,1685,2.1,-2.8,,
,6:02:53 pm,17,,10,-48,22,-1.91,0.85,-0.3,0.14,-0.09,0.04,528.9,1735,-1.8,-2.3,,
,6:03:30 pm,18,,10,-63,14,-2.47,0.57,-0.39,0.09,-0.11,0.03,530.7,1741,-2,-2.4,,
,6:03:50 pm,19,,9,-82,-20,-3.21,-0.79,-0.51,-0.13,-0.15,-0.04,526.1,1726,-1.9,-2.3,,
,6:04:12 pm,(19-20),hidden/warning-angle,9,-77,42,-3.05,1.64,-0.48,0.26,-0.14,0.08,531.9,1745,-3.5,-1.9,,
,6:05:01 pm,20,,9,11,89,0.43,3.48,0.07,0.55,0.02,0.16,530.5,1740,-2.5,-1.9,,

,,,,avg:,-8,20,-0.32,0.8,-0.05,0.13,-0.01,0.04,513.4,1684.4,1.1,-2.7,0.3,
,,,,SD:,36.1,30.8,1.42,1.21,0.23,0.19,0.07,0.06,11.42,37.5,2.32,0.37,0.1,

Jan 21 2025,r,9,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:48:03 pm,S1,sighter,10,13,58,0.5,2.28,0.08,0.36,0.02,0.11,619.3,2032,-1.6,-1.8,,
,5:48:43 pm,S2,sighter,8,16,161,0.61,6.35,0.1,1.01,0.03,0.29,618.8,2030,-1.7,-1.5,,
,5:49:19 pm,S3,sighter,9,28,104,1.09,4.1,0.17,0.65,0.05,0.19,618,2028,-1.7,-1.6,,
,5:49:50 pm,S4,sighter,9,91,-92,3.59,-3.64,0.57,-0.58,0.17,-0.17,605.8,1988,-1.7,-1.7,,
,5:50:20 pm,S5,sighter,9,31,102,1.21,4.02,0.19,0.64,0.06,0.19,615.8,2020,-1.6,-1.6,,
,5:51:15 pm,S6,sighter,10,39,63,1.52,2.48,0.24,0.39,0.07,0.11,615.3,2019,-1.7,-1.6,,
,5:51:46 pm,S7,sighter,10,-29,-46,-1.13,-1.81,-0.18,-0.29,-0.05,-0.08,622.8,2043,-1.6,-2,,
,5:52:25 pm,S8,sighter,X,8,20,0.33,0.79,0.05,0.13,0.02,0.04,616.9,2024,-1.6,-1.8,,
,5:52:48 pm,S9,sighter,10,9,43,0.36,1.68,0.06,0.27,0.02,0.08,619.9,2034,-1.5,-1.7,,
,5:53:30 pm,S10,sighter,X,-5,-31,-0.19,-1.22,-0.03,-0.19,-0.01,-0.06,615.8,2020,-1.5,-1.9,,
,5:54:31 pm,S11,sighter,10,7,80,0.27,3.14,0.04,0.5,0.01,0.15,621,2037,-1.7,-1.7,,
,5:56:33 pm,S12,sighter,X,29,27,1.13,1.06,0.18,0.17,0.05,0.05,614.1,2015,-1.2,-1.8,,
,5:57:01 pm,S13,sighter,X,-23,11,-0.92,0.43,-0.15,0.07,-0.04,0.02,617.2,2025,-1.7,-1.9,,
,5:57:18 pm,S14,sighter,X,-5,1,-0.18,0.03,-0.03,0.01,-0.01,0,620.2,2035,-1.7,-1.9,,
,5:57:39 pm,S15,sighter,X,16,-20,0.61,-0.78,0.1,-0.12,0.03,-0.04,618.5,2029,-1.8,-1.8,,
,5:57:55 pm,S16,sighter,X,-7,-22,-0.28,-0.89,-0.04,-0.14,-0.01,-0.04,624.3,2048,-1.7,-1.7,,
,5:58:13 pm,S17,sighter,10,14,67,0.56,2.65,0.09,0.42,0.03,0.12,617.1,2025,-1.8,-1.7,,
,5:58:42 pm,S18,sighter,X,-31,-26,-1.21,-1.03,-0.19,-0.16,-0.06,-0.05,625.5,2052,-1.6,-2,,
,5:59:04 pm,S19,sighter,X,3,-25,0.13,-0.98,0.02,-0.16,0.01,-0.05,620,2034,-1.7,-1.9,,
,5:59:32 pm,S20,sighter,10,63,-43,2.49,-1.69,0.4,-0.27,0.12,-0.08,619.2,2031,-1.7,-1.7,,
,6:00:00 pm,S21,sighter,10,64,44,2.5,1.73,0.4,0.28,0.12,0.08,623.3,2045,-1.7,-1.6,,
,6:00:42 pm,S22,sighter,9,-34,-78,-1.36,-3.07,-0.22,-0.49,-0.06,-0.14,621,2037,-1.3,-2,,
,6:01:24 pm,S23,sighter,10,-30,-61,-1.17,-2.41,-0.19,-0.38,-0.05,-0.11,622.5,2042,-1.5,-1.9,,
,6:01:48 pm,S24,sighter,X,1,-8,0.04,-0.31,0.01,-0.05,0,-0.01,622.2,2041,-1.5,-1.8,,
,6:02:06 pm,S25,sighter,X,-16,31,-0.63,1.21,-0.1,0.19,-0.03,0.06,624.9,2050,-1.6,-1.9,,
,6:02:21 pm,S26,sighter,9,27,87,1.06,3.44,0.17,0.55,0.05,0.16,619.5,2032,-1.7,-1.5,,
,6:02:38 pm,S27,sighter,X,9,-7,0.36,-0.28,0.06,-0.05,0.02,-0.01,624.1,2048,-1.8,-2,,
,6:02:49 pm,S28,sighter,10,5,-47,0.19,-1.86,0.03,-0.3,0.01,-0.09,620.2,2035,-1.8,-1.9,,
,6:03:04 pm,S29,sighter,10,32,-56,1.26,-2.21,0.2,-0.35,0.06,-0.1,618.6,2030,-1.7,-1.8,,
,6:03:32 pm,S30,sighter,X,-20,8,-0.81,0.3,-0.13,0.05,-0.04,0.01,618.3,2029,-1.5,-1.9,,


Jan 21 2025,Ethan Hawthorne sling,11,600y,199-8X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:48:00 pm,S1,sighter,8,-96,230,-3.77,9.06,-0.6,1.44,-0.17,0.42,573,1880,0.7,1.2,,
,5:48:33 pm,S2,sighter,8,-256,86,-10.08,3.38,-1.6,0.54,-0.47,0.16,563.4,1848,0.9,0.7,,
,5:49:04 pm,S3,sighter,9,-148,178,-5.83,7.02,-0.93,1.12,-0.27,0.32,572,1877,0.7,1.2,,
,5:49:40 pm,S4,sighter,10,110,10,4.31,0.39,0.69,0.06,0.2,0.02,569.9,1870,0.1,1.3,,
,5:50:57 pm,S5,sighter,10,65,-67,2.54,-2.62,0.4,-0.42,0.12,-0.12,555,1821,0.5,0.8,,
,5:51:49 pm,1,,X,65,6,2.57,0.22,0.41,0.04,0.12,0.01,563.3,1848,0.3,1,,
,5:52:19 pm,2,,X,45,-55,1.75,-2.19,0.28,-0.35,0.08,-0.1,567.9,1863,0.5,0.9,,
,5:52:54 pm,3,,10,-47,109,-1.84,4.31,-0.29,0.69,-0.09,0.2,571.9,1876,0.6,1.1,,
,5:53:44 pm,4,,10,-85,25,-3.35,1,-0.53,0.16,-0.16,0.05,568.8,1866,0.8,0.9,,
,5:54:19 pm,5,,10,-36,113,-1.41,4.44,-0.22,0.71,-0.07,0.21,574.6,1885,0.7,0.9,,
,5:55:04 pm,6,,X,-41,-59,-1.63,-2.33,-0.26,-0.37,-0.08,-0.11,567.8,1863,0.6,0.8,,
,5:55:44 pm,7,,10,96,37,3.78,1.46,0.6,0.23,0.17,0.07,564.2,1851,0.3,1.1,,
,5:56:14 pm,8,,10,118,92,4.63,3.63,0.74,0.58,0.21,0.17,569.2,1867,0.3,1.2,,
,5:56:49 pm,9,,10,-33,-131,-1.3,-5.14,-0.21,-0.82,-0.06,-0.24,557.7,1830,0.4,0.5,,
,5:57:24 pm,10,,10,-127,32,-5.01,1.26,-0.8,0.2,-0.23,0.06,567,1860,0.8,0.9,,
,5:58:21 pm,11,,9,132,-122,5.18,-4.81,0.82,-0.77,0.24,-0.22,566.8,1860,0.1,0.8,,
,5:58:51 pm,12,,X,-54,-18,-2.12,-0.72,-0.34,-0.12,-0.1,-0.03,573.4,1881,0.8,0.7,,
,5:59:18 pm,13,,10,-86,3,-3.38,0.12,-0.54,0.02,-0.16,0.01,562.1,1844,0.6,0.7,,
,5:59:48 pm,14,,10,67,-101,2.65,-4,0.42,-0.64,0.12,-0.19,560.9,1840,0.3,0.7,,
,6:00:24 pm,15,,10,87,-40,3.43,-1.59,0.55,-0.25,0.16,-0.07,569.9,1870,0.7,0.3,,
,6:00:57 pm,16,,10,-26,-97,-1.03,-3.84,-0.16,-0.61,-0.05,-0.18,562.4,1845,0.3,0.7,,
,6:01:33 pm,17,,X,-12,35,-0.48,1.37,-0.08,0.22,-0.02,0.06,566,1857,0.5,0.8,,
,6:02:02 pm,18,,X,-1,18,-0.03,0.71,-0.01,0.11,0,0.03,563,1847,0.5,0.8,,
,6:02:32 pm,19,,X,17,58,0.67,2.26,0.11,0.36,0.03,0.1,568.9,1866,0.5,0.9,,
,6:03:02 pm,20,,X,37,-12,1.45,-0.49,0.23,-0.08,0.07,-0.02,565.1,1854,0.4,0.8,,

,,,,avg:,6,-5,0.23,-0.22,0.04,-0.03,0.01,-0.01,566.5,1858.7,0.5,0.8,0.2,
,,,,SD:,70.9,71.1,2.79,2.8,0.44,0.45,0.13,0.13,4.19,13.7,0.2,0.2,0.1,

Jan 21 2025,Jan Ellis open,6,600y,197-8X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:48:04 pm,S1,sighter,10,69,-40,2.7,-1.57,0.43,-0.25,0.12,-0.07,592.7,1945,0.1,-2.6,,
,5:48:47 pm,S2,sighter,9,55,83,2.15,3.25,0.34,0.52,0.1,0.15,604.5,1983,-0.4,-3.3,,
,5:49:28 pm,S3,sighter,10,22,45,0.87,1.77,0.14,0.28,0.04,0.08,608,1995,0,-3.2,,
,5:49:51 pm,S4,sighter,9,53,80,2.08,3.15,0.33,0.5,0.1,0.15,607.7,1994,-0.2,-2.9,,
,5:50:33 pm,S5,sighter,9,10,85,0.41,3.35,0.06,0.53,0.02,0.16,608.8,1997,0,-3.2,,
,5:51:20 pm,S6,sighter,10,-38,-21,-1.5,-0.81,-0.24,-0.13,-0.07,-0.04,607.7,1994,-0.3,-3.3,,
,5:52:04 pm,S7,sighter,X,10,-26,0.41,-1.01,0.06,-0.16,0.02,-0.05,605.5,1987,-0.1,-3,,
,5:52:27 pm,S8,sighter,10,-42,-32,-1.64,-1.26,-0.26,-0.2,-0.08,-0.06,606.3,1989,-0.3,-3.1,,
,5:53:02 pm,1,,10,-34,-29,-1.33,-1.13,-0.21,-0.18,-0.06,-0.05,605.7,1987,-0.4,-3.4,,
,5:53:30 pm,2,,10,-44,-54,-1.72,-2.12,-0.27,-0.34,-0.08,-0.1,610,2001,-0.1,-3.1,,
,5:54:03 pm,3,,X,-17,9,-0.68,0.34,-0.11,0.05,-0.03,0.02,607.9,1994,-0.2,-3.2,,
,5:54:28 pm,4,,X,-14,22,-0.57,0.88,-0.09,0.14,-0.03,0.04,604.8,1984,-0.3,-3.2,,
,5:55:03 pm,5,,X,6,37,0.24,1.46,0.04,0.23,0.01,0.07,605.4,1986,-0.3,-3.3,,
,5:55:29 pm,6,,10,-10,61,-0.38,2.4,-0.06,0.38,-0.02,0.11,607.8,1994,-0.2,-3,,
,5:55:57 pm,7,,10,-8,50,-0.33,1.96,-0.05,0.31,-0.02,0.09,599.9,1968,-0.2,-3.2,,
,5:56:20 pm,8,,X,-5,33,-0.2,1.3,-0.03,0.21,-0.01,0.06,602.1,1975,-0.2,-3.1,,
,5:56:48 pm,9,,10,-39,23,-1.53,0.89,-0.24,0.14,-0.07,0.04,604.9,1985,-0.2,-3.1,,
,5:57:10 pm,10,,9,-9,80,-0.36,3.14,-0.06,0.5,-0.02,0.15,604,1982,-0.1,-2.9,,
,5:57:38 pm,11,,10,-5,50,-0.2,1.95,-0.03,0.31,-0.01,0.09,603.9,1981,-0.4,-3.3,,
,5:58:07 pm,12,,9,32,79,1.26,3.09,0.2,0.49,0.06,0.14,604.9,1985,-0.1,-3.1,,
,5:58:43 pm,13,,X,12,-22,0.48,-0.87,0.08,-0.14,0.02,-0.04,602.1,1975,-0.3,-3.2,,
,5:59:13 pm,14,,X,29,-10,1.14,-0.41,0.18,-0.07,0.05,-0.02,607.9,1994,-0.1,-3,,
,5:59:49 pm,15,,10,51,-5,1.99,-0.19,0.32,-0.03,0.09,-0.01,608.6,1997,-0.2,-3.1,,
,6:00:26 pm,16,,10,-5,-43,-0.21,-1.71,-0.03,-0.27,-0.01,-0.08,605.2,1986,-0.2,-3.2,,
,6:00:53 pm,17,,X,3,6,0.13,0.22,0.02,0.04,0.01,0.01,608.3,1996,-0.3,-3.3,,
,6:01:21 pm,18,,10,-29,-39,-1.15,-1.56,-0.18,-0.25,-0.05,-0.07,608,1995,-0.3,-3.3,,
,6:01:47 pm,19,,X,-15,-17,-0.59,-0.68,-0.09,-0.11,-0.03,-0.03,601.1,1972,-0.3,-3.4,,
,6:02:42 pm,20,,9,66,63,2.59,2.48,0.41,0.4,0.12,0.12,602.8,1978,-0.1,-2.8,,

,,,,avg:,-2,15,-0.07,0.57,-0.01,0.09,0,0.03,605.3,1985.8,-0.2,-3.2,0.2,
,,,,SD:,27.7,40.4,1.09,1.59,0.17,0.25,0.05,0.07,2.71,8.9,0.08,0.15,0.1,

Jan 21 2025,Gail Schmidt open,5,600y,200-13X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:48:20 pm,S1,sighter,9,84,-13,3.31,-0.52,0.53,-0.08,0.15,-0.02,569.8,1869,-1.6,-3.9,6.8,
,5:48:55 pm,S2,sighter,10,48,-32,1.89,-1.28,0.3,-0.2,0.09,-0.06,579.7,1902,-0.6,-4.2,0.4,
,5:49:38 pm,S3,sighter,9,86,35,3.38,1.39,0.54,0.22,0.16,0.06,583.4,1914,-0.9,-4,0.7,
,5:50:31 pm,S4,sighter,X,12,32,0.48,1.25,0.08,0.2,0.02,0.06,583.9,1916,-0.3,-4.2,0.9,
,5:50:59 pm,S5,sighter,X,38,-10,1.5,-0.38,0.24,-0.06,0.07,-0.02,584.8,1919,-0.6,-4.2,1.3,
,5:52:02 pm,1,,10,29,-36,1.16,-1.41,0.18,-0.22,0.05,-0.07,586.3,1924,-0.7,-4.2,0.3,
,5:52:38 pm,2,,10,-31,-37,-1.2,-1.45,-0.19,-0.23,-0.06,-0.07,586.2,1923,-0.3,-4.3,1.3,
,5:53:08 pm,3,,X,20,-5,0.8,-0.22,0.13,-0.03,0.04,-0.01,585.6,1921,-0.5,-4.2,0.8,
