ShotMarker Archived Data (generated Jan 07 2025)
Exported 53 strings from Jan 07 of 53 total in archive

Jan 07 2025,Alex Thompson open,16,600y,200-14X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:43:47 pm,9,,10,-43,66,-1.69,2.61,-0.27,0.42,-0.08,0.12,634.3,2081,2.6,-2.3,0.3,
,6:44:12 pm,10,,10,-39,28,-1.54,1.09,-0.24,0.17,-0.07,0.05,633.8,2079,2.3,-2.3,2.7,
,6:44:27 pm,11,,X,-27,4,-1.08,0.17,-0.17,0.03,-0.05,0.01,638.6,2095,2.5,-2.2,1,
,6:44:40 pm,12,,X,9,17,0.36,0.67,0.06,0.11,0.02,0.03,635.6,2085,2.1,-2.2,3.7,
,6:44:51 pm,13,,X,21,-5,0.83,-0.2,0.13,-0.03,0.04,-0.01,636.7,2089,2.1,-2.4,4.3,
,6:45:03 pm,14,,X,34,18,1.33,0.7,0.21,0.11,0.06,0.03,640.4,2101,2.1,-2.3,3.8,
,6:45:14 pm,15,,X,-25,-3,-0.98,-0.13,-0.16,-0.02,-0.05,-0.01,637.3,2091,2.5,-2.4,,
,6:45:24 pm,16,,X,-17,17,-0.66,0.66,-0.1,0.11,-0.03,0.03,636.3,2088,2.2,-2.3,2.2,
,6:45:34 pm,17,,X,14,31,0.57,1.2,0.09,0.19,0.03,0.06,636.5,2088,2,-2.4,4.2,
,6:45:44 pm,18,,10,39,31,1.54,1.23,0.25,0.2,0.07,0.06,640,2100,1.9,-2.3,4.3,
,6:45:54 pm,19,,10,31,36,1.23,1.4,0.2,0.22,0.06,0.06,637.2,2091,2.2,-2.2,3.1,
,6:46:05 pm,20,,10,10,41,0.39,1.61,0.06,0.26,0.02,0.07,636.6,2089,2.1,-2.3,2.7,

,,,,avg:,2,13,0.09,0.52,0.01,0.08,0,0.02,635.3,2084.4,2.2,-2.3,3,
,,,,SD:,24.5,32.9,0.96,1.29,0.15,0.21,0.04,0.06,2.75,9,0.18,0.06,1.3,

Jan 07 2025,Enoch Burch- Rec,5,600y,170-1X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:30:55 pm,S1,sighter,9,78,-123,3.07,-4.83,0.49,-0.77,0.14,-0.22,536.6,1760,-3.9,-4.6,4,
,6:31:18 pm,S2,sighter,8,155,-110,6.08,-4.34,0.97,-0.69,0.28,-0.2,529.5,1737,-4.6,-4.5,7.5,
,6:31:44 pm,S3,sighter,8,147,75,5.8,2.95,0.92,0.47,0.27,0.14,534.8,1755,-4.8,-4,7.6,
,6:32:18 pm,S4,sighter,9,55,-115,2.18,-4.52,0.35,-0.72,0.1,-0.21,532.5,1747,-4,-4.4,2,
,6:32:35 pm,S5,sighter,8,91,142,3.57,5.59,0.57,0.89,0.17,0.26,535.5,1757,-4.1,-4.1,4.4,
,6:33:04 pm,S6,sighter,10,40,-15,1.56,-0.59,0.25,-0.09,0.07,-0.03,534.1,1752,-3.8,-4.4,3.3,
,6:33:23 pm,S7,sighter,9,76,-130,2.98,-5.11,0.47,-0.81,0.14,-0.24,535.1,1756,-3.9,-4.4,3.3,
,6:34:29 pm,S8,sighter,7,30,-244,1.17,-9.6,0.19,-1.53,0.05,-0.44,540.6,1774,-3.5,-4.8,3.1,
,6:35:06 pm,1,,8,140,88,5.52,3.45,0.88,0.55,0.26,0.16,530.6,1741,-4.6,-4.1,6.8,
,6:35:20 pm,2,,9,105,0,4.12,-0.01,0.66,0,0.19,0,537.8,1764,-4.3,-4.3,4.6,
,6:35:32 pm,3,,10,61,0,2.39,0,0.38,0,0.11,0,534.3,1753,-4,-4.4,4.5,
,6:35:47 pm,4,,7,59,-259,2.31,-10.19,0.37,-1.62,0.11,-0.47,537.8,1764,-3.4,-4.6,4.4,
,6:36:36 pm,5,,9,18,-129,0.69,-5.06,0.11,-0.81,0.03,-0.23,529,1736,-3.6,-4.6,2.7,
,6:37:02 pm,6,,6,-88,-312,-3.45,-12.29,-0.55,-1.96,-0.16,-0.57,541.3,1776,-2.9,-4.9,0.8,
,6:38:08 pm,7,,9,39,-92,1.55,-3.62,0.25,-0.58,0.07,-0.17,525.7,1725,-3.8,-4.5,3.5,
,6:38:23 pm,8,,9,124,-75,4.9,-2.94,0.78,-0.47,0.23,-0.14,531.7,1744,-4.3,-4.4,6.1,
,6:38:35 pm,9,,9,57,-57,2.25,-2.23,0.36,-0.36,0.1,-0.1,533.4,1750,-3.9,-4.4,4.5,
,6:39:34 pm,10,,8,170,-52,6.7,-2.05,1.07,-0.33,0.31,-0.09,531.6,1744,-4.6,-4.3,7.4,
,6:39:44 pm,11,,10,66,24,2.59,0.93,0.41,0.15,0.12,0.04,534.4,1753,-3.8,-4.3,5.1,
,6:40:31 pm,12,,9,-77,83,-3.03,3.28,-0.48,0.52,-0.14,0.15,518.5,1701,-3.1,-4.4,1.1,
,6:40:42 pm,13,,7,214,-156,8.42,-6.15,1.34,-0.98,0.39,-0.28,512.9,1683,-4.8,-4.3,8.3,
,6:41:01 pm,14,,9,83,-52,3.28,-2.03,0.52,-0.32,0.15,-0.09,518.1,1700,-4.1,-4.4,0.8,
,6:41:34 pm,15,,9,97,-3,3.8,-0.13,0.6,-0.02,0.18,-0.01,504.4,1655,-4.1,-4.5,4.9,
,6:42:49 pm,16,,7,202,-143,7.94,-5.63,1.26,-0.9,0.37,-0.26,513.7,1685,-4.7,-4.3,8.6,
,6:43:19 pm,17,,9,108,-4,4.25,-0.16,0.68,-0.03,0.2,-0.01,517.9,1699,-4.2,-4.3,1.7,
,6:43:40 pm,18,,X,22,22,0.86,0.85,0.14,0.14,0.04,0.04,520.1,1706,-3.7,-4.4,2.7,
,6:43:52 pm,19,,9,8,-125,0.33,-4.94,0.05,-0.79,0.02,-0.23,515.2,1690,-3.6,-4.6,3.1,
,6:44:04 pm,20,,7,246,-40,9.69,-1.57,1.54,-0.25,0.45,-0.07,514.6,1688,-5.2,-4.1,10,

,,,,avg:,83,-64,3.26,-2.52,0.52,-0.4,0.15,-0.12,525.2,1722.9,-4,-4.4,4.6,
,,,,SD:,84.8,99.8,3.34,3.93,0.53,0.63,0.15,0.18,10.1,33.1,0.58,0.17,2.6,

Jan 07 2025,Omer Patterson1,14,600y,193-6X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:17:27 pm,S1,sighter,9,10,122,0.39,4.81,0.06,0.77,0.02,0.22,555.6,1823,1.1,-2.5,2.8,
,6:18:12 pm,S2,sighter,8,-141,107,-5.56,4.23,-0.89,0.67,-0.26,0.2,556.7,1826,1.5,-2.7,12.5,
,6:18:49 pm,S3,sighter,8,-108,125,-4.26,4.93,-0.68,0.78,-0.2,0.23,563.6,1849,1.4,-2.7,13.2,
,6:19:39 pm,S4,sighter,8,-148,-138,-5.83,-5.43,-0.93,-0.86,-0.27,-0.25,559.3,1835,1.8,-2.9,9.9,
,6:20:24 pm,S5,sighter,9,-83,-38,-3.25,-1.51,-0.52,-0.24,-0.15,-0.07,561.3,1842,1.5,-2.8,6.6,
,6:20:57 pm,S6,sighter,9,26,100,1.01,3.93,0.16,0.63,0.05,0.18,561.3,1842,0.8,-2.7,0.5,
,6:21:41 pm,S7,sighter,10,8,68,0.31,2.68,0.05,0.43,0.01,0.12,560.3,1838,1.1,-2.6,4.3,
,6:22:15 pm,S8,sighter,9,-66,-62,-2.59,-2.43,-0.41,-0.39,-0.12,-0.11,563.7,1849,1.2,-2.7,7.7,
,6:23:11 pm,S9,sighter,10,-29,37,-1.15,1.45,-0.18,0.23,-0.05,0.07,561.6,1843,0.1,-2.7,2.4,
,6:23:52 pm,1,,10,46,-36,1.81,-1.42,0.29,-0.23,0.08,-0.07,563.2,1848,0.8,-2.7,1.4,
,6:24:23 pm,2,,10,2,77,0.07,3.03,0.01,0.48,0,0.14,563,1847,1.2,-2.7,2.6,
,6:25:05 pm,3,,X,18,-17,0.7,-0.68,0.11,-0.11,0.03,-0.03,564.7,1853,1.2,-2.7,1.5,
,6:25:42 pm,4,,9,-83,7,-3.25,0.27,-0.52,0.04,-0.15,0.01,559.5,1836,1.2,-2.7,6.1,
,6:26:26 pm,5,,9,86,51,3.4,2.02,0.54,0.32,0.16,0.09,566,1857,0.6,-2.6,4.9,
,6:27:10 pm,6,,10,33,60,1.29,2.36,0.2,0.38,0.06,0.11,562.2,1844,1.4,-2.7,3.2,
,6:27:45 pm,7,,9,85,24,3.35,0.93,0.53,0.15,0.15,0.04,562.2,1844,0.8,-2.6,3.9,
,6:28:25 pm,8,,10,25,-42,0.98,-1.67,0.16,-0.27,0.05,-0.08,560.4,1839,0.9,-2.8,1,
,6:29:09 pm,9,,X,3,32,0.1,1.24,0.02,0.2,0,0.06,561.4,1842,1.1,-2.6,0.5,
,6:29:39 pm,10,,X,-21,27,-0.81,1.06,-0.13,0.17,-0.04,0.05,560.2,1838,1.5,-2.7,5.7,
,6:30:18 pm,11,,9,-75,78,-2.94,3.07,-0.47,0.49,-0.14,0.14,557.8,1830,0.8,-2.6,3.1,
,6:31:07 pm,12,,X,1,37,0.05,1.46,0.01,0.23,0,0.07,563.5,1849,0.9,-2.7,2.9,
,6:31:55 pm,13,,10,40,17,1.56,0.65,0.25,0.1,0.07,0.03,564.7,1853,0.8,-2.5,0.6,
,6:32:22 pm,14,,X,-10,23,-0.4,0.9,-0.06,0.14,-0.02,0.04,564.2,1851,0.9,-2.8,2.3,
,6:32:55 pm,15,,10,-23,48,-0.91,1.9,-0.14,0.3,-0.04,0.09,563.3,1848,0.8,-2.7,2.7,
,6:33:50 pm,16,,9,42,-72,1.65,-2.82,0.26,-0.45,0.08,-0.13,565.3,1855,1.3,-2.5,2.1,
,6:34:30 pm,17,,10,40,66,1.58,2.58,0.25,0.41,0.07,0.12,560,1837,0.7,-2.7,0.5,
,6:37:50 pm,18,,9,46,91,1.81,3.59,0.29,0.57,0.08,0.17,566.4,1858,0.8,-2.6,0.4,
,6:38:18 pm,19,,X,16,-23,0.65,-0.92,0.1,-0.15,0.03,-0.04,564.3,1851,1,-2.7,1.6,
,6:38:59 pm,20,,9,121,50,4.78,1.98,0.76,0.32,0.22,0.09,568.3,1865,0.5,-2.7,5.2,

,,,,avg:,20,25,0.77,0.98,0.12,0.16,0.04,0.05,563,1847.2,1,-2.7,2.6,
,,,,SD:,48.3,43,1.9,1.69,0.3,0.27,0.09,0.08,2.55,8.4,0.26,0.08,1.7,

Jan 07 2025,Amelia Cole - sling,10,600y,192-4X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:20:57 pm,1,,10,-40,147,-1.57,5.8,-0.25,0.92,-0.07,0.27,566.8,1860,2.8,1,,
,6:21:35 pm,2,,9,121,-108,4.76,-4.26,0.76,-0.68,0.22,-0.2,568.1,1864,2.6,0.3,,
,6:22:14 pm,3,,X,55,-3,2.15,-0.13,0.34,-0.02,0.1,-0.01,567.5,1862,2.4,0.5,,
,6:23:03 pm,4,,X,34,32,1.34,1.25,0.21,0.2,0.06,0.06,568.9,1866,2.8,0.6,,
,6:23:45 pm,5,,9,153,-52,6.02,-2.05,0.96,-0.33,0.28,-0.09,566,1857,2.7,0.5,,
,6:24:40 pm,6,,10,125,-16,4.91,-0.63,0.78,-0.1,0.23,-0.03,561.8,1843,2.4,0.2,,
,6:25:23 pm,7,,10,112,-18,4.39,-0.72,0.7,-0.11,0.2,-0.03,565.9,1857,2.6,0.4,,
,6:26:20 pm,8,,7,283,-233,11.14,-9.17,1.77,-1.46,0.52,-0.42,567.7,1863,2.4,0.4,,
,6:27:03 pm,9,,10,89,58,3.49,2.28,0.56,0.36,0.16,0.11,565.1,1854,2.8,0.6,,
,6:27:49 pm,10,,9,167,-106,6.59,-4.16,1.05,-0.66,0.31,-0.19,565,1854,2.7,0.2,,
,6:28:40 pm,11,,X,-58,-2,-2.3,-0.1,-0.37,-0.02,-0.11,0,565.8,1856,2.7,0.4,,
,6:29:32 pm,12,,10,17,-117,0.66,-4.6,0.11,-0.73,0.03,-0.21,561.2,1841,2.4,0.2,,
,6:30:18 pm,13,,10,111,-1,4.35,-0.05,0.69,-0.01,0.2,0,569.4,1868,2.6,0.5,,
,6:31:16 pm,14,,10,116,68,4.56,2.69,0.73,0.43,0.21,0.12,570.3,1871,2.5,0.4,,
,6:31:58 pm,15,,10,59,144,2.31,5.67,0.37,0.9,0.11,0.26,567.5,1862,2.6,0.9,,
,6:32:54 pm,16,,10,66,59,2.61,2.32,0.41,0.37,0.12,0.11,562,1844,2.7,0.7,,
,6:33:50 pm,17,,10,90,-10,3.54,-0.4,0.56,-0.06,0.16,-0.02,567.8,1863,2.9,0.9,,
,6:34:40 pm,18,,10,-96,7,-3.78,0.28,-0.6,0.05,-0.17,0.01,564.1,1851,2.9,0.3,,
,6:35:25 pm,19,,8,-225,92,-8.88,3.63,-1.41,0.58,-0.41,0.17,560,1837,3.1,0.8,,
,6:36:18 pm,20,,X,-51,-54,-2.02,-2.13,-0.32,-0.34,-0.09,-0.1,564.3,1851,2.9,0.3,,

,,,,avg:,56,-6,2.21,-0.22,0.35,-0.04,0.1,-0.01,565.8,1856.2,2.7,0.5,0.2,
,,,,SD:,107.8,89.4,4.24,3.52,0.68,0.56,0.2,0.16,2.78,9.1,0.19,0.24,0.1,

Jan 07 2025,unnamed,15,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:34:36 pm,S1,sighter,6,330,-149,12.98,-5.85,2.07,-0.93,0.6,-0.27,622,2041,0.6,-2.4,16.3,
,6:35:08 pm,S2,sighter,X,34,-5,1.35,-0.19,0.22,-0.03,0.06,-0.01,562.1,1844,3.2,-2.3,0.9,
,6:35:18 pm,S3,sighter,8,162,-62,6.36,-2.46,1.01,-0.39,0.29,-0.11,630.9,2070,1.3,-2.5,10.8,
,6:36:41 pm,S4,sighter,10,1,-52,0.02,-2.06,0,-0.33,0,-0.1,632.9,2076,2.1,-2.4,3.8,
,6:37:09 pm,S5,sighter,X,8,-7,0.31,-0.29,0.05,-0.05,0.01,-0.01,632.2,2074,2.1,-2.4,3.4,
,6:37:29 pm,S6,sighter,X,6,33,0.23,1.28,0.04,0.2,0.01,0.06,631,2070,2,-2.4,3.1,
,6:37:52 pm,S7,sighter,X,-9,-4,-0.36,-0.17,-0.06,-0.03,-0.02,-0.01,629.6,2066,2,-2.2,4.2,
,6:38:12 pm,S8,sighter,X,-13,9,-0.5,0.34,-0.08,0.05,-0.02,0.02,631.5,2072,2.1,-2.4,3,


Jan 07 2025,Ike Contreras rec,13,600y,107-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:28:11 pm,S1,sighter,7,93,-273,3.68,-10.75,0.59,-1.71,0.17,-0.5,398,1306,2.9,-2.5,,
,6:28:54 pm,1,,8,128,-97,5.03,-3.83,0.8,-0.61,0.23,-0.18,400.8,1315,2.8,-2.6,,
,6:29:34 pm,2,,9,83,-104,3.28,-4.09,0.52,-0.65,0.15,-0.19,402.3,1320,2.8,-2.4,,
,6:30:11 pm,3,,8,132,-117,5.19,-4.6,0.83,-0.73,0.24,-0.21,398.6,1308,2.4,-2.7,,
,6:30:51 pm,4,,9,138,-40,5.43,-1.58,0.86,-0.25,0.25,-0.07,408.1,1339,2.2,-2.8,,
,6:31:26 pm,5,,9,39,148,1.54,5.81,0.24,0.92,0.07,0.27,420.9,1381,4.4,-1.7,,
,6:32:09 pm,6,,9,78,44,3.06,1.73,0.49,0.28,0.14,0.08,412.2,1352,3.2,-2.3,,
,6:32:49 pm,7,,10,58,-45,2.29,-1.78,0.36,-0.28,0.11,-0.08,409.6,1344,3.3,-2.3,,
,6:33:18 pm,8,,9,54,-123,2.12,-4.83,0.34,-0.77,0.1,-0.22,404.8,1328,2.9,-2.4,,
,6:33:54 pm,9,,9,85,-47,3.33,-1.85,0.53,-0.29,0.15,-0.09,406.5,1334,2.7,-2.3,,
,6:34:38 pm,10,,9,118,27,4.63,1.04,0.74,0.17,0.21,0.05,406.4,1333,3.9,-2,,
,6:35:11 pm,11,,9,61,-143,2.38,-5.64,0.38,-0.9,0.11,-0.26,399.6,1311,3.6,-2,,
,6:35:54 pm,12,,9,134,-42,5.27,-1.65,0.84,-0.26,0.24,-0.08,406.1,1332,2.4,-2.8,,

,,,,avg:,92,-45,3.63,-1.77,0.58,-0.28,0.17,-0.08,406.3,1333.1,3.1,-2.4,0.3,
,,,,SD:,34.3,80.2,1.35,3.16,0.21,0.5,0.06,0.15,5.88,19.3,0.62,0.33,0.2,

Jan 07 2025, Porter Friedman field precision ,18,600y,186-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:22:32 pm,S1,sighter,9,58,94,2.28,3.7,0.36,0.59,0.11,0.17,574,1883,-1.5,-1.2,,
,6:23:35 pm,S2,sighter,10,29,-43,1.13,-1.69,0.18,-0.27,0.05,-0.08,571,1873,-0.9,-1.6,,
,6:24:11 pm,1,,10,-64,39,-2.51,1.52,-0.4,0.24,-0.12,0.07,572,1877,0.2,-1.7,,
,6:25:01 pm,2,,10,5,59,0.19,2.31,0.03,0.37,0.01,0.11,571.4,1875,-0.5,-1.5,,
,6:25:23 pm,3,,10,64,-6,2.54,-0.23,0.4,-0.04,0.12,-0.01,569.1,1867,-1.2,-1.4,,
,6:25:51 pm,4,,10,19,48,0.74,1.87,0.12,0.3,0.03,0.09,571.8,1876,-1,-1.4,,
,6:26:13 pm,5,,9,-13,84,-0.51,3.3,-0.08,0.53,-0.02,0.15,573.5,1882,-0.7,-1.2,,
,6:26:36 pm,6,,10,22,70,0.88,2.76,0.14,0.44,0.04,0.13,577.2,1894,-1.4,-1.2,,
,6:27:23 pm,7,,10,-8,65,-0.33,2.56,-0.05,0.41,-0.02,0.12,574.1,1884,-0.4,-1.5,,
,6:27:50 pm,8,,8,53,161,2.09,6.34,0.33,1.01,0.1,0.29,578,1896,-1.8,-0.8,,
,6:28:20 pm,9,,9,68,63,2.66,2.48,0.42,0.4,0.12,0.12,569.6,1869,-1.4,-1.2,,
,6:28:49 pm,10,,9,70,79,2.76,3.09,0.44,0.49,0.13,0.14,571.2,1874,-1.5,-1.2,,
,6:29:14 pm,11,,10,31,34,1.22,1.32,0.19,0.21,0.06,0.06,573.2,1881,-1,-1.4,,
,6:29:38 pm,12,,10,39,62,1.53,2.44,0.24,0.39,0.07,0.11,573.1,1880,-1,-1.4,,
,6:30:05 pm,13,,9,50,99,1.97,3.89,0.31,0.62,0.09,0.18,576.3,1891,-1.2,-1.2,,
,6:30:31 pm,14,,10,9,69,0.34,2.7,0.05,0.43,0.02,0.13,570.2,1871,-0.7,-1.4,,
,6:30:57 pm,15,,10,-5,46,-0.2,1.81,-0.03,0.29,-0.01,0.08,569.9,1870,-0.8,-1.3,,
,6:31:19 pm,16,,9,6,142,0.24,5.57,0.04,0.89,0.01,0.26,569.8,1869,-1.2,-0.9,,
,6:31:43 pm,17,,8,48,160,1.88,6.28,0.3,1,0.09,0.29,576.1,1890,-1.9,-1,,
,6:32:14 pm,18,,9,-35,77,-1.36,3.05,-0.22,0.48,-0.06,0.14,569.1,1867,0.5,-2,,
,6:32:43 pm,19,,8,119,113,4.67,4.43,0.74,0.7,0.22,0.21,572.2,1877,-2,-1.1,,
,6:33:29 pm,20,,8,5,170,0.18,6.68,0.03,1.06,0.01,0.31,574.7,1885,-0.3,-1.3,,

,,,,avg:,24,82,0.95,3.21,0.15,0.51,0.04,0.15,572.6,1878.7,-1,-1.3,0.3,
,,,,SD:,40.4,45.3,1.59,1.78,0.25,0.28,0.07,0.08,2.68,8.8,0.65,0.26,0.1,

Jan 07 2025,Dave Haney f open,15,600y,195-8X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:17:16 pm,S1,sighter,10,-47,42,-1.87,1.66,-0.3,0.26,-0.09,0.08,582.3,1910,2.1,-2.2,0.4,
,6:17:57 pm,S2,sighter,9,-60,-64,-2.37,-2.54,-0.38,-0.4,-0.11,-0.12,573.9,1883,2.3,-2.3,1.3,
,6:18:32 pm,S3,sighter,9,-95,11,-3.73,0.41,-0.59,0.07,-0.17,0.02,578.3,1897,2.4,-2.3,0.5,
,6:19:30 pm,S4,sighter,9,-112,-18,-4.43,-0.69,-0.7,-0.11,-0.2,-0.03,575,1886,2.4,-2.4,0.6,
,6:20:07 pm,S5,sighter,8,-159,-78,-6.24,-3.06,-0.99,-0.49,-0.29,-0.14,572.9,1880,2.7,-2.3,1.5,
,6:20:39 pm,S6,sighter,10,-39,-46,-1.55,-1.8,-0.25,-0.29,-0.07,-0.08,579.1,1900,2.3,-2.4,1.2,
,6:21:21 pm,S7,sighter,X,0,32,-0.02,1.27,0,0.2,0,0.06,590.6,1938,1.6,-2.5,4.9,
,6:21:55 pm,1,,X,-33,-10,-1.31,-0.39,-0.21,-0.06,-0.06,-0.02,580.7,1905,2.2,-2.2,2.2,
,6:22:31 pm,2,,10,-68,-25,-2.68,-0.98,-0.43,-0.16,-0.12,-0.05,575.5,1888,2.3,-2.4,0.7,
,6:23:05 pm,3,,10,-59,-49,-2.33,-1.94,-0.37,-0.31,-0.11,-0.09,573.7,1882,2.3,-2.3,1,
,6:23:37 pm,4,,10,-35,62,-1.4,2.46,-0.22,0.39,-0.06,0.11,580.7,1905,2.3,-2.3,1.4,
,6:24:09 pm,5,,X,-5,-24,-0.2,-0.94,-0.03,-0.15,-0.01,-0.04,579.4,1901,1.9,-2.4,3.2,
,6:24:35 pm,6,,X,8,9,0.31,0.36,0.05,0.06,0.01,0.02,582.3,1910,1.9,-2.3,3.5,
,6:25:03 pm,7,,10,-48,34,-1.89,1.32,-0.3,0.21,-0.09,0.06,583.1,1913,2.4,-2.2,0.7,
,6:25:30 pm,8,,10,-27,56,-1.05,2.19,-0.17,0.35,-0.05,0.1,582.8,1912,2.2,-2.2,0.8,
,6:26:02 pm,9,,10,-31,30,-1.24,1.19,-0.2,0.19,-0.06,0.06,592.8,1945,2.3,-2.3,0.4,
,6:26:43 pm,10,,X,1,-24,0.02,-0.96,0,-0.15,0,-0.04,585.5,1921,2.1,-2.3,2.5,
,6:27:08 pm,11,,X,19,35,0.74,1.38,0.12,0.22,0.03,0.06,589.6,1934,2.2,-2.3,3.3,
,6:27:39 pm,12,,9,-34,126,-1.34,4.98,-0.21,0.79,-0.06,0.23,592,1942,2.4,-2.2,1.9,
,6:28:15 pm,13,,8,25,188,0.98,7.41,0.16,1.18,0.05,0.34,600.7,1971,1.7,-2.1,2.5,
,6:28:36 pm,14,,X,31,8,1.22,0.32,0.19,0.05,0.06,0.01,590,1936,1.8,-2.4,3.9,
,6:29:01 pm,15,,10,14,69,0.56,2.71,0.09,0.43,0.03,0.13,594.2,1949,1.8,-2.4,2.4,
,6:29:26 pm,16,,X,-3,-1,-0.13,-0.04,-0.02,-0.01,-0.01,0,593.3,1947,2,-2.3,3.3,
,6:29:50 pm,17,,9,16,149,0.62,5.85,0.1,0.93,0.03,0.27,594.8,1951,1.9,-2.2,1,
,6:30:23 pm,18,,9,38,83,1.51,3.27,0.24,0.52,0.07,0.15,588.7,1931,1.6,-2.1,4.4,
,6:30:55 pm,19,,10,26,51,1.01,2.02,0.16,0.32,0.05,0.09,591.7,1941,1.9,-2.2,2.7,
,6:31:31 pm,20,,X,23,13,0.91,0.51,0.14,0.08,0.04,0.02,589.7,1935,1.8,-2.3,4.1,

,,,,avg:,-7,39,-0.28,1.54,-0.05,0.24,-0.01,0.07,587.1,1926,2,-2.3,2.3,
,,,,SD:,31.4,60.1,1.24,2.37,0.2,0.38,0.06,0.11,6.89,22.6,0.24,0.09,1.2,

Jan 07 2025,winfred fuentes open,12,600y,199-10X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:17:07 pm,S1,sighter,5,72,-509,2.84,-20.05,0.45,-3.19,0.13,-0.93,563.5,1849,2.5,-3.6,9.5,
,6:17:30 pm,S2,sighter,6,130,-288,5.11,-11.35,0.81,-1.81,0.24,-0.53,586.7,1925,2.3,-3.4,8.2,
,6:18:00 pm,S3,sighter,8,100,-175,3.94,-6.88,0.63,-1.1,0.18,-0.32,585.9,1922,2.4,-3.2,7.2,
,6:18:36 pm,S4,sighter,9,25,-113,0.99,-4.44,0.16,-0.71,0.05,-0.21,585.8,1922,2.5,-3.2,4.9,
,6:19:07 pm,S5,sighter,X,-2,-4,-0.07,-0.15,-0.01,-0.02,0,-0.01,587,1926,2.5,-3,3.9,
,6:19:35 pm,S6,sighter,X,23,-24,0.92,-0.95,0.15,-0.15,0.04,-0.04,582.9,1912,2.7,-3.1,3,
,6:20:10 pm,S7,sighter,X,22,-11,0.88,-0.44,0.14,-0.07,0.04,-0.02,588.4,1930,2.3,-3.1,4.9,
,6:20:43 pm,1,,10,8,-43,0.31,-1.69,0.05,-0.27,0.01,-0.08,585.2,1920,2.4,-3.1,4.2,
,6:21:12 pm,2,,10,5,-45,0.19,-1.76,0.03,-0.28,0.01,-0.08,584.5,1918,2.2,-3.2,5.4,
,6:21:44 pm,3,,10,22,50,0.87,1.97,0.14,0.31,0.04,0.09,587.1,1926,2.3,-3.1,4.8,
,6:22:09 pm,4,,10,19,58,0.74,2.28,0.12,0.36,0.03,0.11,583.7,1915,2.6,-2.9,4.7,
,6:22:37 pm,5,,10,41,-24,1.6,-0.96,0.25,-0.15,0.07,-0.04,586,1923,2.5,-3,3.9,
,6:23:12 pm,6,,X,-18,-23,-0.7,-0.91,-0.11,-0.14,-0.03,-0.04,584.2,1917,2.7,-3,2.3,
,6:23:37 pm,7,,X,-16,38,-0.62,1.5,-0.1,0.24,-0.03,0.07,580.7,1905,2.6,-2.9,4,
,6:24:02 pm,8,,X,-4,4,-0.17,0.17,-0.03,0.03,-0.01,0.01,585.2,1920,2.7,-3.1,1.1,
,6:24:21 pm,9,,X,3,-41,0.12,-1.62,0.02,-0.26,0.01,-0.08,587.3,1927,2.6,-3.1,4.4,
,6:24:44 pm,10,,10,-29,-39,-1.14,-1.52,-0.18,-0.24,-0.05,-0.07,578.1,1897,2.8,-3.1,0.6,
,6:25:11 pm,11,,X,-25,4,-0.97,0.15,-0.15,0.02,-0.05,0.01,584.8,1919,2.6,-3.1,1.8,
,6:25:45 pm,12,,X,-35,-18,-1.38,-0.72,-0.22,-0.11,-0.06,-0.03,586.4,1924,2.5,-3.2,3.9,
,6:26:17 pm,13,,9,-53,-62,-2.07,-2.43,-0.33,-0.39,-0.1,-0.11,582.5,1911,2.9,-3.1,2.9,
,6:26:34 pm,14,,10,-15,-57,-0.58,-2.26,-0.09,-0.36,-0.03,-0.1,582.6,1911,2.6,-3.1,3.6,
,6:26:57 pm,15,,10,-53,-12,-2.09,-0.49,-0.33,-0.08,-0.1,-0.02,574.2,1884,3,-3,0.3,
,6:27:32 pm,16,,X,-27,-30,-1.05,-1.17,-0.17,-0.19,-0.05,-0.05,586.4,1924,2.7,-3,3.4,
