ShotMarker Archived Data (generated Jan 28 2025)
Exported 42 strings from Jan 28 of 262 total in archive

Jan 28 2025,Ethan Blackwood F Open,8,600y,200-16X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:28:27 pm,15,,9,197,-50,7.77,-1.98,1.24,-0.31,0.36,-0.09,549.4,1802,1.8,-2.3,13.6,
,6:28:56 pm,16,,10,89,18,3.51,0.7,0.56,0.11,0.16,0.03,550.3,1805,1.9,-2.1,15.9,
,6:29:26 pm,17,,9,4,167,0.14,6.56,0.02,1.04,0.01,0.3,558,1831,1.8,-1.9,18.3,
,6:29:55 pm,18,,10,77,-71,3.03,-2.8,0.48,-0.44,0.14,-0.13,550.5,1806,1.7,-2.3,15.8,
,6:30:28 pm,19,,X,31,-25,1.24,-1,0.2,-0.16,0.06,-0.05,548.4,1799,2,-2.4,13.4,
,6:30:55 pm,20,,X,54,56,2.14,2.19,0.34,0.35,0.1,0.1,548.1,1798,1.8,-2.2,16.5,

,,,,avg:,16,-37,0.62,-1.47,0.1,-0.23,0.03,-0.07,550,1804.3,1.8,-2.3,16.8,
,,,,SD:,87.8,78.1,3.46,3.08,0.55,0.49,0.16,0.14,3.04,10,0.1,0.19,2.1,

Jan 28 2025,Ethan Hawthorne sling,11,600y,197-6X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:17:42 pm,S1,sighter,10,78,114,3.06,4.47,0.49,0.71,0.14,0.21,566.9,1860,-0.2,0.7,10,
,6:18:21 pm,S2,sighter,X,-38,48,-1.5,1.89,-0.24,0.3,-0.07,0.09,559.2,1835,-0.1,0.6,10.2,
,6:18:48 pm,S3,sighter,10,-49,73,-1.95,2.87,-0.31,0.46,-0.09,0.13,557.4,1829,0,0.5,9,
,6:19:19 pm,S4,sighter,10,-133,30,-5.24,1.18,-0.83,0.19,-0.24,0.05,559.7,1836,0.1,0.5,7.5,
